,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
SLC52A2,-4.559452,0.20698978,-1.1938573,-1.2707254,-1.4140894,-1.1419536,-1.1867102,-1.0243106,-0.030636333,-2.1988552,0.3910519,-1.1742153,1.8911675,-0.12689157,-0.86920446,-0.118487686,0.15779261,1.3174869,-1.3283546,0.67512363,3.2114475,-3.8223386,2.3877041,0.108315825,-2.6515028,-0.14096622,1.6768044,3.2800784,2.9377632,1.5518439,0.36130023,-0.22926913,-1.2568538,-0.761733,0.2604064,2.125393,-0.28915668,-0.5524859,0.16962662,-0.13114607,-0.797727,0.43313396,0.94254553,-0.32362777,1.7176254,-2.0440872,0.83703804,-1.0088302,-0.9023495,-0.99346185,1.0973014,3.617067,0.5146288,0.85230625,-2.0070193,0.25112697,0.4894398,1.8401166,0.7143609,-3.4682152,-0.99158263,-0.27231607,0.9631274,1.2682745
ZNF41,0.89249355,0.08813481,-1.1167732,-1.8577621,0.14754187,-1.4598885,2.3951814,0.041747592,0.3978148,-1.3108711,2.377183,1.2551978,0.1362286,-0.153722,0.4698398,-1.8558629,-0.3601489,-1.1330942,-1.7986802,-0.017625792,0.6065098,-0.25630757,0.12131194,-0.5038104,0.46854764,-0.67497,0.14083025,1.3351266,1.319044,0.782344,-1.0624065,0.652432,-1.6241428,-1.7086968,1.5657245,3.0266654,-0.40904504,0.71886325,0.504681,2.030142,1.412303,1.5287569,0.6739174,-1.8946445,-0.5892962,2.0458744,-0.7326032,0.9065556,-1.2669449,-1.0346531,1.4098264,-0.08303209,1.7685645,1.931744,-0.82583773,1.4286139,0.411129,-0.06108497,2.073317,-0.61227864,-1.4567325,-0.34879136,0.39595738,0.4429904
ZFHX4,-0.30133927,2.832187,0.5504494,0.2957174,0.1659266,-3.91666,2.4710782,0.31279618,2.6002004,1.4001538,0.57308435,-2.709036,4.5368104,0.7750247,6.0076795,-6.500182,0.4876957,0.24729344,2.0606892,0.43977523,-1.5007162,3.8026807,0.9227674,2.1784372,-3.5361638,1.8992295,8.335763,-2.18011,-3.3002357,-0.053838823,0.9835471,-0.92451185,-1.7862074,-4.326077,-3.088815,0.16793172,0.7092052,0.23345143,-1.3520055,-1.5155674,2.2637033,-0.063242584,5.4045587,-1.2615646,-1.000761,-1.4996023,-1.5944437,-4.74937,1.497088,-1.4051417,6.2971973,7.7534075,2.2008455,7.968877,-0.18950228,7.6818805,0.5369862,1.0327331,1.0360634,0.57114697,-3.1335235,-2.1364405,2.2456841,-2.388888
UQCC2,-2.7946303,-0.118984625,-0.9798935,-0.77571434,-1.0060394,-2.0305142,-0.6370725,-0.512576,0.28167313,-2.0059237,1.1952286,0.42891055,0.90898186,-0.3357231,0.049854357,0.080146275,-0.3205532,0.6780379,-1.9447733,0.24952121,2.3728352,-2.8494415,1.6269392,0.058318447,-1.4669582,-0.8483803,0.7614507,1.7039021,2.1242423,0.6942046,-0.5532452,0.4695832,-1.6208171,-1.4738271,0.37166348,1.648091,-0.11354862,-0.42523476,0.034280006,0.47856116,-0.17049101,0.43266803,0.9080956,-0.6022553,1.7620369,-0.20257603,0.6804755,0.0041564684,0.0967266,-0.6411272,0.04284534,1.709089,0.7166747,0.30819833,-1.7156526,0.04081511,-0.037289377,1.1761265,1.4025817,-3.1679451,-0.72321165,-0.22116032,1.259888,-0.28150168
DNAH10,-2.2877147,-0.033515807,-0.98922724,-1.0901845,-0.5315767,-0.48351884,-0.27985048,-0.58383113,0.14305118,-1.3441176,0.5747212,-0.7447417,1.1167086,0.025701806,-0.47632194,0.29571187,0.106714346,0.7632095,-0.5655153,0.55309993,1.7924025,-1.7457397,1.2179037,-0.16963324,-1.0505832,-0.40253147,0.5842412,2.3657343,1.3103415,0.95524675,-0.18133423,-0.007994184,-0.5727813,-0.4739174,0.030035771,1.7984508,-0.91199017,-0.12701885,0.73623335,0.105114214,-0.12790531,0.7756044,-0.075293094,-0.30834645,0.6950107,-0.59317565,0.17192456,-0.4238737,-0.37965125,-0.6103883,0.57568336,1.1684912,0.16379134,0.4938528,-1.1790626,-0.11173051,0.3142656,0.69409704,0.67446727,-1.2433828,-0.44096607,-0.08527687,0.34729296,1.0687035
SLC52A3,-1.6385595,0.30224526,-0.7054967,-2.0724068,-0.25870037,-0.8609513,0.791833,-0.80440295,0.3304911,-2.0759792,1.531736,-0.15583524,0.8896133,0.17594326,-0.2658071,-1.4253169,0.56378835,0.32964295,-1.339651,0.43326965,1.5974586,-1.6687936,0.70226216,-0.20571248,-1.2877798,-1.2450484,0.9446066,2.842107,1.3767993,0.3479472,-0.17302126,0.16711366,-1.0267545,-1.234691,0.78692657,2.7787402,-0.27110288,0.34502795,0.9490813,0.8220714,0.60327876,1.2118647,0.27370733,-1.0282954,1.0168887,0.307898,0.87733364,-0.6144727,-0.9454685,-1.417056,0.83605057,1.4829935,0.6854996,1.2507046,-1.4176767,0.56396383,-0.12073474,0.87040246,1.5839952,-1.6860639,-1.2951096,-1.0222582,0.38138673,1.385559
RSPRY1,-1.4348863,1.0318633,-0.7040035,-1.2248683,0.14407863,-2.3022604,0.99010867,-0.7127703,1.5674664,-1.6975583,1.1999646,-0.51778734,1.639436,-0.17516716,1.7844682,-2.060395,0.51740813,-0.023312803,-0.63307333,0.6626449,1.3397498,-0.24165656,1.0113863,-0.11314803,-1.6080592,-0.6064855,2.0854003,1.5304605,0.028584115,0.70856357,-0.16401911,0.06990852,-0.5170728,-1.7817794,-0.010003947,2.6119711,-0.44939914,-0.25787264,0.7165198,0.11481332,1.4000062,0.88924325,1.8307977,-1.218748,0.35715675,-0.0981323,-0.22573423,-1.2435054,-0.7544199,-1.2212821,1.9592397,2.8284054,1.6101876,2.9602256,-0.6680191,2.9194117,0.35504723,0.9809138,1.2805319,-1.1374804,-0.94134545,-0.6154676,1.1664256,-0.10398554
THADA,-3.4225726,-1.067661,-0.6696561,-0.70401335,-3.194276,0.045417715,-1.3079126,-1.6376904,0.2210643,-3.9148943,-1.0774436,-3.283941,1.3544104,0.9687156,-0.93616474,0.29683667,1.0329531,1.9319216,-1.3849299,-0.5598866,3.245256,-3.8362138,-0.12582451,1.5145959,-3.4997025,-2.0350173,1.8535521,4.4788394,0.034475558,0.3755433,1.858357,-1.3710151,0.36760697,0.11831778,-0.721438,1.5911654,-0.9990479,-1.2383939,0.48364627,-0.83450866,-2.3058858,1.7919033,-1.312148,1.4453889,1.2695528,-1.1701052,2.5679553,-2.8285437,1.2484016,-1.7731036,-0.8790633,2.6138859,-0.78083616,-2.087708,-0.84746146,-3.0092237,-1.2278094,1.4905373,1.1043637,-2.4690073,-0.92601484,-1.2524567,-0.79893637,1.8254176
DNAJC30,-2.2238865,-0.0923378,-0.87225336,-0.32625338,-1.7154453,-1.7925835,0.24382606,-1.0990938,0.43309134,-2.5461018,0.7843244,-1.0577508,1.1938517,-0.43338078,-0.1270437,-1.3379412,-0.36900538,1.1958188,-1.4081926,-0.5308432,1.7589378,-2.7928045,1.0871813,0.0413146,-1.2381457,-0.73987806,2.2627242,2.0193493,0.4858291,0.77954686,0.8117144,0.16841166,-1.3804394,-1.2957118,0.49060822,1.2655699,0.4193795,-0.48677647,-0.4015723,0.609831,-0.8053631,0.45993292,1.3786806,-0.7678292,0.25125653,-0.477452,1.3534796,-0.64028096,0.007135896,-1.164166,1.1412759,2.614235,0.45150653,0.64321524,-0.2550131,-0.3897668,0.3032185,1.8150756,0.97050375,-2.4157114,-0.99958265,-0.59079754,0.035783872,0.31610125
ATXN7L3B,-1.8509349,-0.29201484,-1.0129341,-1.1177901,-0.9746815,-0.65042675,0.54458535,-0.5409312,0.37530273,-1.8968437,0.52043796,-0.7955425,0.7563906,0.31896895,-0.15966338,-0.25969416,-0.023013603,0.6475208,-0.8414819,0.25694755,1.7906518,-1.809555,0.8555142,-0.16658488,-1.0396773,-0.86220896,0.85889304,2.3681223,0.6262864,0.8994967,0.35106423,-0.069462426,-0.29064783,-0.5326243,-0.0339719,1.8230253,-0.8336552,-0.2404236,0.7862598,0.5163414,-0.19289935,1.2219628,-0.012036824,-0.25345436,0.26712298,-0.15391497,0.4052257,-0.53022176,-0.2086859,-1.1250492,0.34271857,0.9365375,0.24923085,0.17519508,-0.4985043,-0.2354663,0.25087398,0.6459869,1.12067,-1.1469005,-0.6864296,-0.2216343,0.05603145,1.0758613
HOXA13,5.882948,-0.5305279,0.1797187,-2.6195393,-2.8606722,-3.7687886,7.667809,-0.89328885,-1.2808849,-1.6479455,4.7221403,-1.544694,-0.20719685,-0.28191623,-0.88626254,-10.901447,-0.43749842,0.7301241,-4.261619,-1.8296762,-0.9570075,0.016123276,-0.85529023,2.592214,-0.92188466,-0.008865407,5.21295,1.7844819,-2.6721356,-0.5911801,1.7804645,-0.22047454,-8.842892,-6.352468,6.8511868,2.6857069,3.7295704,-0.16840515,-2.3836784,3.2104528,2.1806192,2.193132,3.0248363,-4.808139,-3.220465,4.139772,2.237599,-1.0784191,1.6903174,-4.794477,4.251317,2.4291658,3.1584098,3.4146087,2.4671874,2.163126,-1.5659989,3.6359444,3.2831411,-1.9001013,-3.121645,-2.6807017,-2.22476,1.2936355
NOBOX,0.14802502,0.6814993,-1.7048068,-1.4304354,-1.0958033,-3.0234344,3.8872473,-0.33452868,0.43936658,-1.9325038,2.836873,0.23843163,1.8038447,-0.26496357,0.6830126,-4.9901567,-1.0416498,-0.15140314,-2.3155336,-0.51241857,1.4549195,-1.0309795,2.9270344,0.16026548,-0.15272756,0.45383802,2.853398,1.3566396,1.1180531,1.6701138,-1.0258875,0.6756506,-4.818896,-3.8246527,3.131718,2.9543705,0.95157236,0.39813888,-1.2290235,1.9875784,1.2665355,1.4203935,2.8701432,-3.5352454,-1.6837366,1.4465952,-0.14847541,1.2025026,-0.89681786,-2.3153806,3.6966627,2.662214,2.4056423,3.5577416,-0.36921674,2.8507323,0.9375329,1.9950769,2.5628772,-2.6544538,-1.8337868,-1.2919422,0.65600324,-0.28088057
TSSK2,-0.03267616,0.42789036,1.5060368,-0.89873964,-0.058452133,-1.8118855,0.7762562,-1.2652469,0.060135253,-1.5348712,1.5731107,-1.1704977,0.6797484,0.27796155,1.4521161,-4.5450106,0.72219044,2.0000238,-0.8459735,-0.18371102,-0.02545268,0.52891594,0.8092412,1.8243582,-1.7732357,-0.99025154,3.6931462,1.1849871,-1.9138371,-1.8221409,1.1626292,-1.0581527,-3.5940692,-3.436855,1.1739936,1.0977943,1.4738336,-0.054275412,-1.3611071,-0.99719095,1.0882396,-0.4932384,1.9922866,-2.4277735,1.4125543,0.30240223,2.8015127,-1.9347737,1.7682319,-2.5057642,2.3269641,3.428467,1.5215461,3.3640897,0.00395919,2.284185,-2.5173893,2.8196871,1.168529,-2.086948,-0.5809915,-2.2446146,1.1108948,-0.8253707
ZFYVE27,0.03693505,0.81318897,-1.6293696,-1.2997102,-0.19328709,-3.2151942,3.7315753,0.14022616,1.1127032,-0.6312753,2.773015,0.45711246,2.3366401,-0.33692342,2.3668227,-4.8587384,-1.0415189,-0.43397537,-0.8812883,0.083289854,0.33893576,0.40584022,1.5361587,0.029505964,-0.33339852,0.5892265,3.552328,0.69273686,0.71469,2.6025329,-0.95190537,0.34807265,-2.5131953,-3.7582316,1.5533357,3.3639793,0.43997502,0.99052596,-0.06455141,1.9835136,2.0987742,1.2923437,3.4499474,-2.8159747,-1.5667498,1.0729542,-1.4592801,-0.18699199,-1.1341877,-1.0915074,4.5236382,3.0051203,2.7252016,4.2818418,-1.1254829,4.6293516,1.8336297,0.6737999,2.3421156,-0.82234555,-2.9431596,-0.7500732,1.1200929,-0.30382654
VPS13B,0.55961984,-0.068382695,-2.2555082,-1.233188,-0.7773521,-1.8413585,3.3930051,-0.1706468,0.25461066,-1.742515,3.0498698,1.8274941,0.7133895,0.30912066,0.38728422,-4.1354427,-0.79576176,-1.1154373,-2.8964703,-0.63078415,1.9948238,-1.8587497,2.0684388,-0.8082736,1.0843246,-0.102243215,1.1078914,1.72855,2.529303,1.7009164,-1.1639669,0.82802796,-2.7569282,-3.0410128,3.1115782,3.729607,0.46672577,1.5310261,-0.24829724,2.8984392,1.0542498,1.2053095,1.9170256,-2.6007102,-1.1446508,2.3832593,-0.5515297,2.2117715,-1.9608629,-1.6702476,2.3860943,1.023424,1.9748172,1.7498492,-1.416657,1.6889559,1.0621622,0.64552236,2.8791301,-2.2575438,-2.2041109,-0.30546737,0.8293899,0.14777577
SEPTIN11,1.7878522,-0.1258567,-0.9125064,-1.710707,-0.9791779,-2.132866,3.66343,0.034962423,0.3734352,-1.4934644,2.4381661,0.17847964,0.70852536,0.02782847,0.80800796,-3.8862948,-0.52501947,-0.5557432,-2.185959,-0.6131473,0.29225954,-0.17212582,-0.19281383,0.012191948,-0.3646841,-0.5262041,1.8830699,0.9899581,-0.026705928,0.5923399,-0.28296214,0.22003828,-2.1372793,-2.4144957,1.4843463,2.7837636,0.084853455,0.6688197,0.08891076,2.0353577,1.7021897,1.8041015,1.1453032,-1.9487029,-1.3396825,2.2613223,-0.30157712,-0.19413722,-0.6111997,-1.6189791,2.1894603,0.9269348,1.7369369,1.9791564,-0.24768151,1.591063,0.343883,0.1979961,2.5332575,-0.35960838,-2.4152517,-0.49408293,-0.22488418,0.4771577
ALX4,1.5994532,-0.44755572,-1.5444391,-2.2500093,-1.1421692,-2.1373224,4.34784,0.17706363,0.05035817,-1.9794512,3.0433617,0.8958056,0.11454884,0.17484267,-0.07977855,-3.6675792,-0.38953158,-0.9715983,-2.8165414,-0.6295191,0.8878255,-1.1123849,-0.34033728,-0.16873199,0.11225702,-0.5453686,0.86955583,1.7248477,0.626557,1.332409,-0.5321454,0.6902033,-2.3360023,-2.431835,2.5135376,3.694892,-0.021431196,0.75762683,0.47889662,3.314788,1.6579334,2.229516,0.86129844,-2.0726044,-1.6027977,2.774414,-0.5128576,0.8576481,-1.109496,-1.621557,1.6479466,-0.024585295,1.817467,1.5613098,-0.54089797,0.97964907,0.64557743,0.15761195,2.9676194,-0.7539304,-2.1843555,-0.24198323,-0.5053025,1.180797
LRMDA,-0.90716827,0.981976,-0.53461736,-0.15955183,-0.7258418,-0.9983897,1.3054141,-1.0599595,0.69910955,-1.216312,0.0055126064,-1.8448724,1.7164891,1.0219467,1.0791855,-3.0674927,0.24790888,0.6096632,-0.40887162,-0.34805238,1.121741,-0.54925156,1.5203127,0.740445,-1.5594933,0.49779695,3.1604085,1.0708859,-0.21244887,-0.06577811,0.72792435,-0.46780127,-0.36890572,-1.6183827,-0.5108461,1.1528767,-0.268859,-0.40205306,-0.5165682,0.07151441,0.194704,1.1547585,1.2053739,-0.27857634,-0.5564904,-0.027631585,0.49001122,-1.5314629,0.08706535,-2.141453,2.4831762,3.5883229,0.9354988,2.19573,0.2280445,1.1945891,-0.27476233,1.0049756,1.2221463,-0.85968447,-1.8218306,-1.2950995,0.6595119,0.12463845
RAB23,-2.0494435,0.9345947,-2.7430904,-0.2709644,-1.7299297,-1.9285907,2.5609388,-1.8016524,0.45978072,-2.0569031,1.4271953,-0.30281767,3.3669078,2.05389,-0.32674128,-5.330042,-1.0187856,1.3971409,-1.8337067,0.13737205,3.6400297,-3.479747,5.971006,-0.7793525,-1.1777486,1.2276229,4.857947,1.5976547,2.398983,2.3632503,-0.327686,0.25059134,-4.6253667,-3.2982378,3.6662717,2.9161024,1.0611482,0.22795488,-1.160608,0.98561585,0.6808439,0.8627778,3.3093405,-3.458908,-1.7692198,-0.09426959,0.16993764,0.92458254,-1.1318896,-3.366562,3.618535,5.465265,1.6410495,2.9341886,-0.42780936,2.523806,1.711913,2.3983154,1.9860026,-4.126057,-2.9102826,-1.1022907,0.8910128,0.55559266
ALG11,-2.7270947,0.77949715,-1.7904992,-0.974956,-0.44391158,-2.410105,1.3993101,-1.1066545,1.0956706,-3.3665,2.8251219,1.4292707,2.3454578,-0.5693667,1.0207417,-1.9917322,-1.6786451,-0.20438322,-2.1278791,0.32139698,3.536346,-2.4563477,4.85828,-1.1247134,0.030689463,-0.45296443,1.3316966,1.9615934,2.5728545,2.0389838,-1.5984461,0.976167,-3.6385732,-2.6655962,1.9791327,3.746081,-0.386285,0.6846868,-0.20106626,1.3068095,0.24388462,0.9296934,2.4523468,-4.020238,-0.6288411,0.67737484,0.5258175,2.5136962,-2.4994323,-1.5049443,2.4892354,2.1199296,2.0510395,3.3248777,-1.7435108,2.835398,1.0119971,1.9577684,2.2867465,-3.4408913,-0.79462445,-0.61939,2.3241336,-0.9065473
CPX-445,4.638242,3.3419645,-2.1083872,1.5117345,-0.8838628,-4.569948,7.128439,-1.2620153,2.3741097,1.7304667,4.676122,-3.0565202,6.03477,-0.9152563,4.534381,-16.80115,-4.0952263,0.701135,-1.3980176,1.8686758,-1.0776807,2.6112204,8.307566,1.3560319,-0.19547929,5.6953955,12.08886,-3.44304,-0.2665442,3.4935555,-0.5053431,-0.1623338,-11.666715,-9.467819,7.2163467,0.36013395,4.8061414,-1.4752642,-7.5500765,0.18073195,-0.20977819,1.8937525,12.502438,-7.942165,-3.752679,-0.80817944,-0.78635055,-0.06727882,0.26517937,-6.653826,12.24562,13.736265,7.034653,10.764425,0.7650657,14.518153,4.177208,6.5706844,0.42035714,-5.6854115,-3.9944217,-4.827205,3.2573957,-2.4993882
CPX-460,4.0132246,3.4455373,-2.328506,1.763301,-0.9755212,-4.4046636,7.246945,-1.2601118,2.3644447,1.7509552,4.623662,-3.164777,6.176818,-0.72173625,4.2724543,-16.635532,-4.16115,0.99078816,-1.381226,2.0861843,-0.61121666,2.254272,9.037113,1.1844548,-0.049791053,5.95807,12.073378,-3.4263191,-0.2999503,3.9614182,-0.58718586,0.009530196,-11.591961,-9.184137,7.361737,0.31836197,4.655697,-1.6146208,-7.5443544,0.16295618,-0.526594,2.0606554,12.731224,-8.080177,-4.0174146,-1.0917723,-0.8850586,0.4152719,0.14980601,-6.6245637,12.356924,13.814194,6.7940764,10.684205,0.7635413,14.566386,4.411157,6.7391257,0.33393356,-6.141569,-3.7030854,-4.796495,3.2462382,-2.3757277
CPX-461,4.250746,3.3776827,-2.1456223,1.6532419,-0.94409895,-4.32414,7.0692763,-1.2299193,2.2696059,1.7363218,4.5897636,-3.096107,5.84824,-0.8221026,4.273823,-16.422256,-4.0254703,0.9533561,-1.5944829,1.9220831,-0.7490344,2.2951288,8.566525,1.2788363,-0.09319045,5.66544,11.81362,-3.3852692,-0.3041471,3.652476,-0.5703335,0.002068339,-11.506121,-9.086542,7.23272,0.2900872,4.543777,-1.5291026,-7.395287,0.01722879,-0.5110157,2.0543756,12.468562,-7.93247,-3.816504,-0.8723119,-0.78946894,0.2821272,0.2563575,-6.5355473,11.901735,13.479207,6.819449,10.41545,0.8010552,14.230643,4.125088,6.551704,0.31605762,-5.885868,-3.7677662,-4.7913537,3.1209815,-2.4700475
SLC6A20,7.6301064,0.80937016,0.94757855,-1.6700158,-0.3870881,-3.0147557,3.5848901,-2.4110663,1.2534205,-1.1666744,5.1637278,-0.9576913,0.6562707,-0.7460196,3.631711,-12.98622,-1.7388144,-0.8164349,-3.7738445,1.6822679,-1.5720142,2.2628582,0.06346211,1.8325232,-2.3329744,0.71136284,9.167795,0.5732629,-1.766348,-0.613896,2.1542797,0.43209276,-8.548094,-8.354334,6.0774884,2.7462022,3.963872,-0.36238667,-4.8251247,-0.38590372,1.5201815,2.8975992,4.8912253,-6.7085404,0.6647388,4.316565,4.9279833,-4.8102775,0.9410002,-7.3229685,6.9505897,9.178049,7.958507,9.072555,1.3021483,9.236451,-0.75629514,5.0189815,1.3374039,-2.8301044,-3.886644,-5.7509604,3.1363273,-0.059090648
GPR101,0.90639687,1.915133,-0.6638323,-0.6654343,-0.93268245,-3.7776194,3.8966405,-0.85486275,2.1774402,-1.5619246,1.9014399,-1.685141,2.8151793,-0.28937566,2.9998972,-6.198297,-0.51566094,0.83362657,-0.5026952,0.25207487,0.58830476,1.1196579,2.1036382,0.50665754,-2.1059556,0.79488283,5.6095476,-0.23825225,-2.6515484,0.80213,0.5157013,-0.56640863,-2.4942696,-3.8906212,1.0032586,2.4730897,1.0158974,-0.6475656,-0.7115405,0.041118864,2.170717,1.6465462,4.177384,-2.7991166,-2.0021267,0.48005065,0.06927205,-2.267452,-0.036567986,-2.7028506,5.1449037,4.80067,2.7760458,4.8982606,1.1363163,5.2977777,0.85531336,1.7086649,1.8032597,-0.44514698,-2.6921473,-1.3175951,1.0954144,-0.7319486
MIP,-1.7625068,1.6577982,1.1642631,-0.5076076,-0.110406004,-3.2007384,0.59558743,0.33334213,1.9300228,1.0569534,0.35429376,-2.6997323,3.6436021,-0.03543918,4.702399,-3.6134918,0.6013325,0.6000002,2.0816011,0.29641956,-1.345999,2.6632802,-0.36941937,1.8926564,-3.5943081,0.7624271,6.3923454,-0.59978324,-2.6409516,-0.33110628,1.3308973,-1.118363,-0.71133876,-2.3188474,-3.5163932,0.43388665,0.2754469,0.44172633,-0.5428979,-1.9934092,1.6146041,-0.5457619,3.3905356,-0.7686123,0.3449419,-2.0329912,-0.5437242,-5.290744,1.2068607,-0.5072343,4.2655134,6.4572253,1.7665486,5.5558715,-0.48932832,5.3840938,0.23073392,0.4231834,0.891936,0.6610751,-2.5122607,-1.3137906,2.0294209,-1.4179624
CPX-5663,-3.504579,3.667262,5.367779,1.436215,1.6986992,-3.427892,-2.1224368,-0.28978872,4.8681145,3.3231423,-1.3679769,-6.8833313,5.41345,1.1814729,10.545781,-6.565705,3.0031276,1.5932845,5.7028418,0.4962143,-3.71165,7.7682056,-2.0056968,5.064138,-7.534533,0.607214,12.051374,-2.7952085,-8.197914,-4.021147,4.3454065,-3.1895678,0.21642704,-2.8083632,-8.634833,-4.2008386,0.80628675,0.946066,-1.8263469,-7.418863,1.6518701,-2.546391,6.163066,1.8526902,2.5338814,-5.916836,-0.26693276,-12.08399,5.5266323,-0.1928858,4.3708096,11.157673,0.099496245,10.549911,0.64846337,9.694383,-2.4467728,1.4385246,-1.6927196,4.197408,-1.4010556,-3.9913883,3.5485468,-4.698843
PLEKHG5,2.0999296,0.3554402,-1.4532208,-1.2126567,-0.46965092,-3.358324,4.063373,-0.113187075,0.48027283,-1.3673767,3.2733405,0.7241561,1.2480744,-0.6194838,1.7364616,-5.2587786,-1.1705122,-0.3138567,-2.1751277,-0.5721476,0.39259648,0.24284732,1.5218846,0.115059584,0.34365875,0.1499837,2.7645335,0.1591396,0.42703572,1.2460384,-0.84409106,0.10280391,-3.9364774,-4.215999,2.9002435,3.4520967,1.1568371,0.69123787,-0.64043194,1.6254764,1.9863019,1.1090436,3.3081763,-3.4021502,-1.9365861,2.3975732,-0.58440065,0.8252713,-1.03338,-1.6901426,3.6755714,2.0682404,3.0435157,3.34132,0.14488687,3.498659,1.1917291,1.4593003,2.267307,-1.1550062,-2.5338156,-0.7255783,0.64359987,-0.9070375
APCDD1,-0.061381023,0.53654075,-1.5984999,-1.0798755,0.060502093,-1.7503417,2.222936,0.037873283,0.48893386,-0.9537972,2.4644313,0.9772311,0.95469105,-0.3124029,0.5249598,-2.1493788,-0.9694486,-0.81544924,-1.6517833,0.36157897,1.2850885,-0.46801084,1.8374958,-0.6630596,0.53818524,0.19260249,0.86835414,1.2708669,1.6380298,1.5807161,-1.3830504,1.0128481,-2.228527,-2.0923655,1.8061248,2.9540517,-0.15971397,0.6698771,-0.17359847,2.081375,1.1417863,1.2866262,1.8381493,-2.3793337,-0.92507666,1.1752496,-1.0549033,1.4280825,-1.5325022,-1.0284321,2.187563,0.8810133,1.8769362,2.5164902,-1.1869088,2.6758776,1.2727526,0.67254174,1.9821395,-1.619797,-1.1249133,-0.08070131,1.1095072,0.08703516
SLC38A3,-5.967042,3.2351058,-0.39408118,0.9871866,0.63859737,-3.3549266,-0.20481148,-2.2600477,3.8757074,-0.387022,0.8863522,-1.5318708,4.794196,-0.73418003,4.3562217,-4.965057,-0.61966085,0.94571024,1.9391794,2.081591,2.492395,-0.5916462,7.1515408,-0.50749075,-2.6150455,2.318392,5.979522,-0.43125606,0.27359086,2.063672,0.5346782,0.03661374,-1.85039,-3.7690182,-0.91057974,1.835763,0.06204396,-0.7722244,-1.2425299,-2.5791752,0.61990076,-0.59189427,6.1868362,-2.7291045,1.1557225,-2.8489811,-0.5032974,-1.5989505,-1.0358158,-1.0958757,7.0953517,8.734826,2.1301906,7.099442,-0.7747791,7.7184114,2.435639,3.6180584,0.014508797,-4.506007,-0.98721313,-1.1331122,4.8929133,-2.6108413
SLC6A6,-6.021381,3.1002023,-1.6253746,0.29750428,0.06972867,-3.9228234,0.6025541,-2.0593798,3.1497636,-2.689874,3.114822,0.62546813,4.9221063,-0.9013787,4.293127,-5.008805,-2.6956725,0.9689507,-0.046225503,1.4792274,5.429886,-2.5193682,9.827202,-1.1362541,-1.7596494,1.7857566,4.8714323,0.18676943,1.797303,3.332709,-1.073513,1.0085044,-5.4078197,-4.5749803,1.9674635,3.4843454,0.05343968,0.15431169,-1.5087466,-1.1395268,-0.12667274,-0.040533684,7.479682,-6.061848,-0.34804058,-1.8448623,0.51382184,2.106982,-2.802141,-1.7620183,6.8123755,7.9104896,3.115411,6.9763346,-1.5431947,7.8523207,2.5589075,4.4846244,1.0928329,-5.9981003,-0.92731977,-0.9283589,5.632495,-3.6595974
KRT6A,-2.1887112,1.4108188,-3.2228048,-0.8461439,-0.49761978,-3.7315917,3.0419123,-0.5441795,1.386025,-1.7667043,3.7945771,2.4633358,3.0037858,-0.89854234,2.2941167,-4.0537157,-2.052127,-1.1822988,-1.828092,0.314764,3.279903,-2.4012706,6.6376514,-1.6066594,0.5842726,1.4585817,2.6195338,0.14875877,3.3325214,2.870263,-1.6978933,1.5015339,-4.5176616,-4.662621,2.6405628,4.7701297,0.069062784,0.7132856,-1.3404782,1.8255718,1.6830764,0.9535242,4.796715,-4.555568,-1.1880717,1.3290842,-1.1145096,3.160548,-2.7066329,-1.5037389,6.004409,4.2769523,3.7324255,5.581037,-2.099052,5.2466493,2.8027499,1.9623762,3.0744348,-4.935822,-2.0633307,-0.0052686743,3.6764123,-1.752783
LPP,0.030518014,-0.46986258,-0.25408414,-2.0994828,-2.119767,-0.81223613,2.1373708,-1.0312886,0.10030534,-3.308698,0.7019632,-1.9182158,0.7956911,0.5975386,-0.37472546,-2.3491,0.72324723,0.6215295,-1.829861,-0.040483523,1.6155462,-1.8513602,-1.1329478,0.4890998,-2.4278286,-1.3084286,1.8931497,2.6466916,-2.0418358,-0.19309781,1.2726438,-0.8985775,-0.38212237,-1.0344372,0.113186695,2.3752081,-0.56895727,-1.0377722,1.2625198,0.56765866,0.5722277,2.5381832,-0.70183074,0.107759796,-0.28556427,0.57017463,1.8125647,-2.4120731,0.17503954,-2.3320203,0.21414275,1.357863,0.07641728,-0.060681567,0.2636404,-0.25673354,-1.151645,0.62658346,1.8989333,-0.4598508,-1.6318014,-1.1027254,-1.2989452,1.7060325
