,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
FERMT1,1.6975086,-0.8353645,1.1646427,0.41280177,-1.1211588,-1.0650058,1.0179338,0.36536244,-0.09102808,0.52112377,-0.60900104,-1.0819054,0.37254304,0.9563484,-0.7935344,0.21809179,-1.5644872,2.105207,-0.86781645,0.3939062,0.45002374,0.1603271,-0.6803673,0.33982947,0.18517339,0.9079642,0.9635939,1.1222538,1.1974741,-1.5655351,-0.33103678,-0.060960174,0.9858208,-0.72804797,-1.4461093,-1.9290795,-2.0117712,-0.08379938,0.08085197,0.055830322,1.4509138,-0.5821237,-0.36200142,-0.76551396,1.2240936,0.3128487,-1.0923868,-0.5577941,0.9787377,2.2168016,-2.4014297,1.8957732,1.1004568,-0.1839633,1.4407232,0.69919544,-0.30762103,-0.5115595,1.9062163,1.3987527,-0.7581405,-0.20365092,-0.15459841,0.32568213
QRICH1,0.9481098,-0.8436957,0.087854266,-2.0096655,-3.2651265,-2.4546664,2.0539362,-1.4926614,-0.5982802,1.715122,0.1792408,-1.4165086,-0.5494789,1.1820991,-1.0944291,3.6288054,-3.3106952,-0.43949473,-0.24168727,1.5570971,1.012084,-0.6220113,-1.9200263,1.4329118,-0.7631841,0.76734406,0.9995359,0.55261576,1.553584,-1.5023776,-1.24044,-0.7985375,3.1493955,0.5212793,-1.9481639,0.31624433,-2.8527596,-2.0438032,0.49347192,0.3055222,-1.245248,3.005736,0.21808954,-1.5379281,2.6592183,-1.6210505,-1.2678888,-0.85450464,-0.9232044,0.934348,-2.6878717,-0.8526702,-2.9973297,0.86566985,-0.37809116,0.726869,0.8502221,-0.5389997,1.0624468,-1.8535056,0.31031385,2.4464025,-0.1367462,-0.12029457
CPX-2850,1.2966068,-0.82767344,1.167967,0.97852224,-0.4608786,-0.87523174,0.67263544,0.9647217,-0.29569975,-0.36206454,-1.5442389,-0.5259409,0.9536893,0.84415907,-0.34119618,-1.0892509,-0.18627281,2.0671465,-0.17466453,0.25863197,-0.10429629,0.746742,-0.04642274,-0.047643263,-0.02546026,0.5124733,0.3602057,0.7097151,0.31443587,-0.76104456,0.34190628,0.11060996,0.5102363,-0.5839938,-0.8802329,-2.8257122,-1.0196303,1.1116084,0.21203467,0.06344514,2.1134248,-2.1724386,-0.47522187,-0.5293694,0.23334576,0.996049,-0.77587175,-0.576759,0.79857075,1.8635458,-1.1218331,2.4020977,1.8624741,-0.3856647,2.117365,0.414903,-1.9317751,-0.64361227,0.9346771,2.3813095,-1.2360721,-1.457265,-0.16474712,0.24750231
SMS,1.0398127,-1.3885103,1.0362989,-1.7373961,-2.431309,-2.2156875,1.8769221,-1.3947619,-0.2862399,1.3683589,-0.46478838,-1.2429758,-0.6459942,0.85415953,-0.5068605,2.0602465,-2.7550495,0.26562113,-0.623153,1.5281706,1.1481438,-0.051046886,-1.7589499,0.60079986,-0.6286871,1.1795465,1.4986398,0.5523515,1.4246271,-1.6984096,-0.51217496,-0.42882937,2.3771715,0.14389455,-1.4950373,-0.73155946,-1.9013932,-1.1107637,-0.02746224,0.42207024,-0.15902767,2.050099,-0.15891136,-1.4094776,2.2662203,-1.1820984,-1.0766671,-0.5815115,-0.15869892,1.4896764,-2.5457113,0.27333647,-1.4411128,0.29678962,0.048071634,0.8988973,0.27852994,-0.36500266,1.3642337,-0.8048579,-0.30592865,1.4583141,-0.40618357,0.0060157944
MCF2L2,1.349483,-0.91580707,1.3566234,1.084935,-0.31440583,-0.87452364,0.50552815,0.7282241,-0.16739233,-0.4467312,-1.6629709,-0.36891377,0.98587227,0.80037147,-0.08342399,-1.041991,-0.33297038,2.0661697,-0.30746,0.365151,-0.13767177,0.7521031,-0.14486822,0.030307662,-0.10562918,0.43274832,0.30675548,0.62787664,0.44861376,-0.7847497,0.55642366,0.10012917,0.6690442,-0.43518788,-0.7996263,-3.1783922,-1.0559707,1.2041665,0.12793376,0.068715565,2.119358,-2.2171252,-0.623491,-0.4181876,0.21310693,1.1800419,-0.5561824,-0.54411715,0.81848603,1.8476796,-1.3771985,2.510837,2.0528028,-0.08565569,2.2117293,0.41161993,-2.0861712,-0.48865995,1.2109613,2.5477679,-1.5713487,-1.3939232,-0.21194886,0.28333506
USP45,1.3278883,-1.8966799,2.554902,-0.49788776,-0.87053055,-1.5883561,1.1692846,-0.3620806,0.15922244,0.63299525,-1.7735403,-0.8162422,-0.101411,0.18284881,0.10429952,-0.8746028,-1.2076275,1.696624,-1.0955198,1.1363839,0.69392693,0.9964609,-1.0546448,-0.8453244,-0.18853623,1.7732149,1.566834,0.4593489,0.58679986,-2.084716,0.8177137,0.33457,0.94380766,-1.1944208,-0.65863204,-2.5407882,-0.6587195,0.7345304,-0.48495868,0.29449096,2.0944548,-0.50933385,-0.44358698,-1.0899625,1.2748672,0.26954755,-0.3172158,-0.55535454,1.2544525,2.206443,-1.7408419,2.4448948,1.4357101,-0.72208494,1.3584635,1.2455453,-1.1237572,-0.21450506,1.9393088,1.2714525,-1.7448444,-0.5996823,-0.7881523,0.51438063
MYH3,3.0517025,0.6021622,-2.2308202,3.2105534,-2.2923903,-0.39180347,0.65147835,2.0051441,-0.19813934,0.848921,0.41753775,-1.7691853,1.1480812,1.5378524,-2.4875033,2.8224175,-1.7898217,2.0978312,-0.14556149,-0.070884556,-0.30187264,-0.64419425,-0.6907458,0.9809485,1.0718166,-0.04164944,-1.2034793,2.7604942,0.24695322,-2.1502702,-2.98822,-0.9282977,1.8433375,-2.868004,-4.1250668,-0.919156,-5.238698,-1.5170362,2.371743,-0.5586176,2.0702589,-1.0194604,-0.13188004,-1.229324,2.136425,0.88016224,-0.93267626,-2.1531775,0.51484966,3.3008342,-3.7370293,1.666284,-0.9655032,-0.7113988,2.1041203,-0.31720325,-0.35444853,-1.3757585,1.5676882,2.2993612,-2.1137338,-0.09923951,0.21151136,-0.04655368
TECTA,1.1683342,-2.2388294,0.46139193,-2.72788,-3.8900218,-3.516742,2.9348645,-2.794633,-0.70135653,2.1070874,0.07990506,-1.9587965,-1.8237691,1.2818733,-0.8343519,3.9272041,-4.3744154,-0.11364943,-0.5357245,2.0278244,1.7808081,-0.090592444,-3.5126019,0.56148845,-1.44105,1.9010212,3.0011332,0.41065046,1.8154494,-2.9191093,-0.68153906,-1.4176425,3.49216,-0.22101435,-2.2417488,0.18061338,-2.2987137,-2.482427,-0.2561383,0.589833,-0.58126366,4.691473,0.119240105,-2.3295424,3.6398761,-2.697311,-1.0379486,-0.6173024,0.059946425,1.325269,-3.7393794,-0.30755773,-2.6891189,0.65002483,-1.1660069,1.1898277,0.9905601,0.26135567,0.9225122,-1.5318767,-0.6145323,2.860393,-1.3851086,0.35796615
PUS1,1.1419314,-1.2888834,1.4865069,-0.74345416,-1.7233161,-1.9027992,1.3424814,-0.5889682,-0.1258717,0.8434471,-1.0799121,-1.0743322,0.022808118,0.6800747,-0.36038488,0.6877145,-1.9543308,0.946022,-0.3068687,1.2212479,0.49067593,0.282866,-1.0383734,0.39087486,-0.5488592,0.94185984,0.8929893,0.6534383,1.0987644,-1.2897922,-0.21579751,-0.106540054,1.7374251,0.07342652,-1.4940101,-1.9791173,-1.9261637,-0.0809984,0.23279473,0.46592677,0.66760933,0.4035056,-0.28171048,-0.9278062,1.4855592,-0.13172527,-0.806379,-0.70864415,-0.09524315,1.5948746,-2.2082865,1.0635604,-0.46606067,0.39336088,1.0839145,0.791971,-0.7983829,-0.5629091,1.9655879,0.19624853,-0.9508547,0.31071976,-0.16672345,-0.20120697
THUMPD1,1.24683,-1.3543928,2.2090824,-0.014799897,-0.9558586,-1.5655674,0.97649837,0.09525561,-0.082366794,0.07726244,-1.7821444,-0.88754183,0.48139176,0.31800675,-0.1588248,-1.055799,-0.95427513,1.7082968,-0.2321443,0.9543358,-0.03373658,0.92752075,-0.44598553,-0.18236165,-0.51059955,0.8856051,0.6254821,0.6333998,0.70507866,-1.172951,0.36819074,0.26048267,0.8986645,-0.28079128,-1.1634264,-3.2287996,-1.4999506,1.1601878,0.17331252,0.6186787,1.8852451,-1.3688312,-0.5599732,-0.67967445,0.648181,0.7441562,-0.45449835,-0.81025004,0.4015399,1.8843421,-1.7473762,2.0918005,1.0716468,0.07974845,2.0258882,0.88196987,-1.9305041,-0.35646138,2.287073,1.4543998,-1.7218039,-0.7699334,-0.18252966,-0.118384436
CPX-6133,1.1207005,-1.9223175,2.4710453,-1.6317915,-1.6930088,-2.2027671,2.014484,-1.3260936,-0.10465059,1.2714977,-1.4429268,-1.2629862,-0.5302718,0.26115558,-0.06327079,0.36417848,-2.3259315,0.856154,-1.0856555,1.7740871,1.0813429,0.66646576,-1.6412112,-0.3052096,-0.8083727,1.7304493,1.8213105,0.29833892,1.4269228,-2.0670598,0.445697,0.071254924,1.8818471,-0.4717155,-0.8896952,-1.809607,-1.087062,-0.04122529,-0.35932717,0.48018837,1.0612868,1.1951749,-0.4218036,-1.5957508,1.7679452,-0.6914491,-0.5287674,-0.47508475,0.6039678,1.9282058,-2.325823,1.3553448,0.12021773,-0.26106533,0.4195637,1.4736499,-0.3271633,-0.0044367127,2.0798733,-0.08181704,-1.1646239,0.8792952,-0.89265156,0.11229796
COA3,0.9059806,-1.4616987,1.9903661,-0.9104967,-1.1258363,-1.6178952,1.3695441,-0.5792233,-0.044548716,0.83918375,-1.3057655,-0.78218675,-0.08951613,0.27258444,0.018757368,-0.19695099,-1.5188352,0.9951352,-0.819501,1.2078792,0.6378999,0.59699845,-1.037509,-0.30568323,-0.4332995,1.2716048,1.2571878,0.35790646,0.9514194,-1.5162783,0.4312579,0.12753582,1.2899448,-0.39892516,-0.6264214,-1.8739218,-0.96801764,0.2814722,-0.28401694,0.3461713,1.0610628,0.23698054,-0.37349758,-1.1443883,1.2038981,-0.14743775,-0.45567596,-0.45420268,0.5943664,1.5727235,-1.6749866,1.4156423,0.3814231,-0.26581976,0.7977237,1.0575513,-0.65660447,-0.3200348,1.7323065,0.3895425,-0.9932755,0.1026155,-0.5927365,0.044226326
NDUFAF4,0.5633437,-1.8400437,2.2876294,-1.667765,-1.347379,-1.8854173,1.6787211,-1.3567293,-0.020899434,1.1633126,-1.2373761,-1.0055531,-0.71244717,0.03453038,0.25364506,-0.0073402636,-1.8666475,0.5136374,-0.8618563,1.4639077,1.0420166,0.712428,-1.5161989,-0.57139856,-0.6943733,1.6243808,1.6916621,0.04437771,0.9544166,-1.7304785,0.6979091,0.05312808,1.4908619,-0.4073657,-0.435014,-1.4348114,-0.47926143,0.09147858,-0.43551433,0.63798106,0.8081305,1.2259188,-0.36813137,-1.2913092,1.4934905,-0.5913183,-0.29459655,-0.41242668,0.51743877,1.3845413,-1.6237899,1.1415521,0.01377639,-0.33837804,0.3118979,1.3720685,-0.37928545,-0.08770214,1.6954532,-0.29190135,-0.9721789,0.61335176,-0.8077088,0.11794224
NDUFAF5,0.5547146,-1.8500305,2.3679407,-1.6075238,-1.2136964,-1.8197199,1.6427935,-1.2852846,-0.00914713,1.0978179,-1.2852503,-0.9736515,-0.6817017,-0.023021938,0.29696256,-0.2366092,-1.748844,0.59597296,-0.9193629,1.4225318,0.98935443,0.7928343,-1.4481186,-0.67427593,-0.68337643,1.6352521,1.6716695,0.01483152,0.9059118,-1.7530035,0.7886295,0.08825,1.3786068,-0.5328911,-0.3388084,-1.5157032,-0.3891259,0.20497023,-0.47742718,0.6344473,0.9513514,1.0620468,-0.38978493,-1.3017174,1.4009311,-0.5223994,-0.20176534,-0.39350975,0.6329644,1.4056171,-1.557267,1.2403195,0.21349981,-0.43061915,0.34071934,1.4138846,-0.44829792,-0.028305475,1.7198522,-0.15433308,-1.0682619,0.5248852,-0.8534478,0.14809692
TIMMDC1,0.73084235,-1.7236862,2.2044928,-1.548898,-1.4327426,-1.905145,1.6453407,-1.2246951,0.0043277815,1.1903902,-1.1996585,-1.0195191,-0.5518551,0.13529842,0.0828634,0.14638591,-2.0030944,0.659782,-0.86733824,1.5008793,0.9702998,0.6210326,-1.4296664,-0.38786924,-0.6912071,1.5019833,1.585979,0.21336256,1.0572948,-1.7732531,0.44697234,0.06897057,1.559247,-0.39245227,-0.6899712,-1.5578723,-0.820972,0.038416557,-0.3160051,0.5588721,0.80232036,1.1202824,-0.33924684,-1.3269635,1.5255768,-0.57297647,-0.35758305,-0.44076806,0.43140572,1.5390598,-1.8724746,1.1345906,-0.07839511,-0.23186326,0.34811026,1.320249,-0.32308584,-0.14840163,1.8759123,-0.19932294,-0.9680217,0.6666239,-0.7335915,0.034970134
NQO2,0.6837099,-1.9315894,1.50934,-1.9554287,-2.1554215,-2.8357644,2.0670924,-1.7688336,-0.28720984,0.8733063,-0.71161187,-1.3129121,-1.1515167,0.36775598,-0.19905037,1.6965189,-2.7321935,0.30822742,-0.55389196,2.1920033,1.06685,0.23481211,-2.6144998,-0.026317913,-0.9125875,1.4607346,2.0456781,0.4478664,1.492615,-2.1272237,-0.18833464,-0.8077591,2.088927,-0.5809088,-1.6675459,-0.94232017,-1.6904354,-1.3051693,-0.2536579,0.7705356,0.9553095,2.4737267,-0.23084848,-1.5969158,2.1140754,-1.4340197,-0.46572292,-0.7203211,0.38348678,1.877383,-3.00699,0.4204245,-0.9579158,0.3825544,-0.14940163,0.9292412,0.09000032,0.44050622,1.9704508,-0.37887388,-1.3818432,1.8333801,-0.9842535,-0.35204092
TACO1,0.89585143,-1.3215624,1.3161131,-1.1853782,-1.7975527,-1.8679262,1.5106415,-0.932195,-0.16707408,1.0854322,-0.8309251,-1.010714,-0.24508418,0.5562002,-0.30140448,0.9094028,-2.1970086,0.6130278,-0.49888998,1.3138772,0.69905424,0.23541868,-1.2099451,0.2857143,-0.5978607,1.0461612,1.0927167,0.50146997,1.1168597,-1.4804363,-0.2702784,-0.13598832,1.8017334,0.021747831,-1.2249968,-1.3410549,-1.6318139,-0.35970774,0.017358478,0.42406183,0.27359098,1.0775198,-0.18147226,-1.2378335,1.6920302,-0.6324377,-0.64870113,-0.5259864,-0.122498624,1.3916993,-2.1241896,0.6391653,-0.7611562,0.28198406,0.41892254,0.8791947,-0.1629184,-0.40515342,1.7301778,-0.26055354,-0.6773441,0.7818562,-0.29569513,-0.1847979
OPA3,1.3138561,-2.276088,2.5395784,-1.6707284,-1.9982098,-2.5186374,2.185062,-1.2851924,0.05834249,1.4061811,-1.5270988,-1.4052655,-0.6844721,0.3323399,-0.19552009,0.44368005,-2.677048,1.3191419,-1.1021779,1.8974835,1.2255133,0.8521923,-1.9093142,-0.5659407,-0.84586525,2.0620506,2.2189925,0.53896713,1.2450681,-2.647753,0.42589468,-0.08565143,1.9949844,-0.87490964,-1.3539289,-2.1982617,-1.3361776,-0.13465019,-0.38796246,0.5083283,1.3179609,1.3880321,-0.3407787,-1.8477993,2.1421032,-0.72648317,-0.39457583,-0.65711707,0.8334691,2.264731,-2.688463,1.6964066,0.014888143,-0.27719277,0.6248888,1.6206268,-0.45707566,-0.06263277,2.340766,0.2288928,-1.6060108,0.7479858,-1.1371192,0.13955714
SLC25A46,1.3979971,-2.3790314,3.2548192,-1.7136749,-1.7151543,-2.5132096,2.1002905,-1.1871005,0.34214744,1.3382411,-1.923448,-1.436435,-0.6269148,0.16010976,-0.009672884,-0.08488697,-2.4763227,1.4597182,-1.2654734,2.0087795,1.333839,1.0274853,-1.8381943,-0.8138686,-0.80572546,2.2031746,2.1861722,0.50004816,1.3827801,-2.6561236,0.70179605,0.11133842,1.8419489,-1.0024558,-1.2788268,-2.7652102,-1.1638883,0.24849458,-0.4635458,0.569903,1.8188316,0.9255776,-0.49963734,-1.7291267,1.9243608,-0.38812768,-0.41701585,-0.647521,1.0881169,2.6349523,-2.6893654,2.2206564,0.57932365,-0.47032425,0.9225923,1.8077375,-0.7259459,-0.05359641,2.768405,0.46164617,-1.8002183,0.4924912,-1.1254967,0.12770367
MIEF2,1.3645805,-1.6520913,2.1981196,-1.0536134,-1.7449992,-2.1231182,1.6995636,-0.45966083,0.14815293,1.1027302,-1.4583195,-1.1713293,-0.019333022,0.5376371,-0.3520034,0.3138988,-2.2133276,1.4064842,-0.8269814,1.5182029,0.78827775,0.4916207,-1.1487509,0.0034909658,-0.55824274,1.3729728,1.2389464,0.6717999,1.3755867,-1.9214802,0.034297667,0.032784536,1.8661643,-0.409815,-1.5183909,-2.5022674,-1.9213476,0.0444325,0.09286353,0.39005676,1.179578,0.40831158,-0.26724774,-1.3512657,1.6520875,-0.14303926,-0.75103027,-0.60182995,0.38580266,2.233149,-2.6070385,1.6528876,0.010433381,-0.0017991811,1.1049546,1.3149331,-0.67045885,-0.54019886,2.495766,0.39322045,-1.2748078,0.3345447,-0.47238085,-0.25836572
CRACD,0.8401831,-1.7535884,0.723249,-3.3879511,-3.5633187,-2.7736275,2.6278086,-2.6492348,-0.567021,2.17753,-0.057719164,-1.5566443,-1.373853,1.0159245,-0.60539997,3.5337718,-3.7759342,-0.7110793,-0.77891105,1.6895887,1.9063492,-0.29864264,-2.4445517,1.2174693,-1.1001828,1.396242,1.8817449,-0.00041691493,1.9501059,-1.7802056,-0.78197455,-0.65645254,3.5359924,1.0324237,-1.1543723,0.42746454,-1.4741595,-1.7226045,-0.17527968,0.6532621,-1.663737,3.8767152,-0.13166258,-2.0522304,3.1281016,-2.401382,-1.2751951,-0.12133035,-0.64538133,1.0226679,-2.6520786,-0.93275,-2.8954806,0.55924463,-1.1294302,1.2979482,1.0574948,0.013369929,0.663957,-2.4222028,0.8093311,2.796923,-0.62892747,0.41345435
DALRD3,1.0211009,-0.81939614,0.18754524,-1.8487585,-3.0413415,-2.401182,1.8969709,-1.4372952,-0.51393133,1.6327552,0.1518597,-1.3413632,-0.44804868,1.14266,-1.0374745,3.3792315,-3.2469816,-0.27533102,-0.24342352,1.5019078,0.929009,-0.63290286,-1.7710453,1.4815168,-0.69443476,0.7601979,0.9072362,0.68178284,1.5406795,-1.4070286,-1.3217716,-0.62859917,2.9580374,0.5918764,-2.0032897,0.09396489,-2.8294036,-1.9502525,0.5105581,0.31745383,-1.1550415,2.7386248,0.14333858,-1.4634866,2.5709546,-1.4709083,-1.2515041,-0.71991605,-0.92990005,1.0305791,-2.7262545,-0.7999313,-2.9423165,0.89517426,-0.32061398,0.64392024,0.7136767,-0.62089586,1.3117384,-1.636165,0.2432006,2.2605186,0.012569858,-0.24634154
PASK,2.1554651,-1.0950223,0.9318091,0.7070191,-1.7343856,-1.4968545,1.1516162,0.5292828,-0.1818593,0.49958783,-1.3041965,-0.6510494,0.6792355,0.9896849,-0.7290481,0.48840493,-1.768127,2.0374844,-1.0179812,1.1701933,0.30716133,0.07764201,-1.0548481,0.5304305,0.085383505,0.8543993,1.1175051,1.4520314,1.2230377,-1.8765426,-0.5042351,-0.3041492,1.4705559,-0.78557956,-1.8972331,-2.623876,-2.7481499,-0.17105988,0.28787094,-0.21070945,1.6034348,-0.5236066,-0.4588741,-1.1814369,1.4489768,0.10320171,-0.91327816,-0.55085856,0.72402817,2.838837,-2.902867,2.0353615,1.0372128,0.14756122,1.5209695,0.55904037,-0.5520495,-0.5436237,2.1403809,1.7774541,-1.6475344,-0.23333362,-0.52177244,-0.081609756
CPX-6903,1.7479814,-1.9793513,1.1310505,-0.124095604,-2.7451599,-2.4344501,2.2532113,-0.7408396,-0.6092875,0.61004245,-1.1217854,-1.2556645,-0.48228472,0.89597595,-0.72382873,1.647628,-2.8522558,1.5276691,-0.58948267,1.5764403,0.64910954,-0.04186617,-2.3546338,0.32274285,-0.29513228,1.4766096,2.1074545,1.2696465,1.161644,-2.2677712,-0.5921806,-0.7168433,2.3376582,-0.55788124,-2.4503276,-1.784892,-2.551712,-0.67292166,0.15260148,0.051603176,1.1841819,1.4076926,-0.34561083,-1.6356965,2.3951745,-0.88478684,-0.6952346,-0.5595831,0.3680212,2.5299025,-3.510358,1.7621479,0.45606756,0.659359,1.0457234,0.8718808,0.11864935,-0.19993435,2.1823208,0.9420976,-1.7390882,0.999638,-0.5816711,-0.18033497
FIGLA,1.7082558,-1.0539541,1.1752596,0.31699055,-1.1924261,-1.4299457,0.9468445,0.26501992,-0.16130514,0.5199621,-1.2242967,-0.53445894,0.50319093,0.83132166,-0.51497597,0.15671298,-1.3502183,1.5969353,-0.801069,1.0226927,0.31766722,-0.009707354,-1.0605931,0.23287167,0.13071094,0.8600343,1.0846629,1.0056423,1.0692737,-1.5116371,-0.024285436,-0.2868591,1.2483653,-0.47976506,-1.4635025,-2.303326,-2.0434835,0.023474118,0.025623213,-0.12869486,1.4969852,-0.42492086,-0.417398,-0.93985254,1.108091,0.17374119,-0.8067259,-0.512537,0.8578208,2.1558335,-2.177076,1.7924939,0.8263589,0.102762535,1.4115478,0.392063,-0.8006312,-0.4973649,1.8934168,1.4083171,-1.3395071,-0.35946688,-0.45624307,0.05749221
CD164,1.7518185,-1.31512,1.8421547,-0.15941137,-1.4354067,-1.5138808,1.5422587,-0.13295236,0.08608039,1.2332842,-0.87165153,-1.3703398,-0.07044487,0.6164412,-0.6752138,0.33651188,-1.8140216,1.9470191,-1.2088388,0.9530663,0.8953455,0.31715426,-1.1866486,-0.16220434,0.031204505,1.6636678,1.49171,0.9432425,1.1649836,-2.190401,-0.03545315,0.088455334,1.2940093,-1.4306126,-1.4849935,-2.0374305,-1.7694831,-0.2963724,0.10729629,0.13099596,1.8056557,0.087690555,-0.3228922,-1.1455073,1.719401,0.11320951,-0.73383,-0.6831548,1.3055451,2.3813617,-2.41817,2.0797017,0.77301484,-0.70136106,1.1236564,0.99778605,-0.36553937,-0.47181407,2.0803435,1.045761,-1.4397435,0.28074843,-0.54945457,0.5358782
SLC39A13,1.1852107,-2.6806347,2.6748326,-1.4479359,-1.8136044,-2.6146786,2.3737743,-1.6943712,-0.09359294,1.1613309,-1.9436806,-1.2329062,-1.0421443,-0.061619632,0.009011673,0.14916635,-2.515069,1.1544071,-1.0520996,2.344658,1.2079166,0.792274,-2.4480135,-1.106864,-0.56160927,2.4429638,2.9197476,0.5567322,0.6819607,-2.758474,0.68947804,-0.16376764,1.7594178,-1.2173386,-1.4072142,-1.8498966,-0.85822856,0.04701595,-0.5980774,0.46518955,1.8421278,1.7359445,-0.6014997,-1.8588549,2.2483408,-0.9286892,0.2369278,-0.7751546,1.0871096,2.4385731,-2.5735347,2.0984654,0.4348842,-0.33874363,0.7896481,1.4698653,-0.19365571,0.32426834,2.3476017,0.33841547,-2.2876644,0.47645658,-1.3921112,-0.13330655
CPX-8173,2.0153246,-0.7838271,0.6812194,2.3639777,-0.7955333,-1.1596864,0.75451624,3.0556195,-0.74171406,-1.5781274,-2.067541,0.04364739,1.8844094,0.9444291,-0.88386905,-1.4254098,0.078000635,3.216445,0.28674364,0.26008514,-1.2827083,-0.30169722,0.27891257,0.29743427,0.87213814,-0.2639374,0.018163405,1.7703924,0.11410488,-0.45665953,-0.19056442,-0.31675738,0.75306344,-0.26663175,-2.2432234,-3.8287842,-2.966889,1.2194729,1.1511558,-0.35688826,3.1880698,-3.3473535,-0.16331448,-0.6628671,0.083245054,1.8205605,-1.3237373,-0.6853367,0.5392066,2.4654112,-1.9928184,3.2988923,2.9559925,0.17526431,3.8406496,0.21137768,-2.3349311,-1.6087,1.7137853,3.6427648,-2.3709774,-2.6571534,0.30629748,-1.2039332
PRICKLE1,2.7353745,0.7197915,-1.1893367,4.633321,-0.18861999,-0.16962175,-0.14308996,5.880177,-0.94725037,-2.428419,-1.7645164,0.23157673,3.7148418,1.4179928,-1.9328203,-1.5443534,1.1704496,4.5726995,0.9798143,-0.67895854,-2.547648,-0.9100765,1.8778046,1.0016162,1.9096652,-1.7623279,-2.0257936,2.8571808,-0.5253804,0.27920008,-1.4976591,-0.1812291,0.5183753,-0.7526091,-3.423267,-4.204635,-4.71839,1.4516999,2.8210616,-0.902981,4.136646,-6.013162,0.060637873,-0.24788356,-0.5747149,3.3375182,-2.0780394,-1.3811607,0.20803344,2.7406032,-2.064324,3.7501285,3.384699,-0.09140269,5.502286,-0.2556591,-3.366434,-3.0194657,1.4516817,5.2283993,-2.4906282,-4.149203,1.2012041,-1.8608694
POMP,3.3248649,4.077928,-4.986214,8.455576,0.0413046,1.19671,-1.1149434,8.202168,-2.3085985,-3.5199177,-0.39176753,-0.16022603,6.3765545,2.3111966,-4.653258,0.22910482,3.0809019,4.8853736,3.4896538,-2.8603935,-4.358514,-1.7501853,3.5229776,2.2354655,2.6091373,-4.767528,-5.520567,3.5100915,-1.7422755,1.722314,-4.351433,-0.34865725,-0.38984036,-0.70710707,-5.4060774,-3.669748,-6.7147465,1.586324,6.0653234,-1.2741866,4.1485863,-9.551415,0.71686476,0.18628679,-2.508055,5.0876827,-2.8871384,-2.5536618,-0.7513789,2.458845,-0.71893597,2.9917243,3.4722111,0.69389683,6.8029213,-2.644547,-4.192027,-4.3798475,-0.569154,6.779398,-1.6866723,-4.3259063,2.3554761,-1.8518256
GMPPA,1.4583997,-1.5228362,0.6545224,-0.84053653,-2.4299173,-2.1441226,1.8850125,-1.0775591,-0.37019825,0.95457155,-0.55916435,-1.2088928,-0.61179626,0.9386798,-0.6016391,1.8467383,-2.7575643,0.7803101,-0.7693466,1.405016,0.9101055,0.02992015,-1.9661167,0.4616666,-0.54279196,1.2392787,1.6624184,0.9443741,1.4174016,-2.0374477,-0.6797974,-0.7111312,2.0762348,-0.39049897,-1.8181465,-0.94075716,-2.2495735,-1.060622,-0.09062581,0.2664845,0.5520028,1.7883463,-0.24998155,-1.5866128,2.3017826,-1.1871893,-0.8084939,-0.5418055,0.151324,2.2287138,-3.145311,0.76173496,-0.5615452,0.3281583,0.19468626,0.68654394,0.44720033,-0.041826356,1.5944934,0.22162846,-0.98034436,1.2478075,-0.61871076,-0.008964544
RAB33B,1.747424,-2.1617172,2.5208254,-0.4862629,-1.7941525,-2.2141562,1.972733,-0.6943855,-0.2953737,0.9526266,-1.7060136,-1.1636149,-0.2103622,0.20777714,-0.24046578,-0.49875683,-1.9621334,1.9578153,-1.0828463,1.5316273,0.885519,0.5638236,-1.596073,-0.5429315,-0.182406,1.9396409,2.1306927,0.83765006,0.7829415,-2.3198006,0.40081376,0.115826555,1.5721924,-0.8575717,-1.5061969,-2.7746165,-1.4062653,0.4637406,-0.20999165,0.18032512,2.0642142,0.2762835,-0.41555172,-1.5791863,1.7864745,-0.12497167,-0.33464116,-0.5518031,1.2389157,2.5906835,-2.5280592,2.604575,1.4039111,-0.26097447,1.5037968,1.1806926,-0.5497235,-0.30021656,2.5148625,1.160529,-2.0200028,-0.07126167,-0.9472535,0.06429332
VAMP1,2.4842472,-1.9180894,-0.43403235,0.5678574,-3.2570302,-2.2583134,2.1624758,-0.9059705,-0.62149715,0.53101486,-0.47288415,-1.6658474,-0.6710714,1.8105757,-1.2162542,2.7144966,-3.681463,1.8821523,-0.8744159,1.338311,0.8560797,-0.25467303,-2.7734678,1.0954136,-0.24809326,1.6225829,2.2181787,2.0521202,1.3047912,-2.9149206,-1.4103256,-1.3443719,2.5029812,-1.2869408,-3.253174,-1.1057746,-3.5964532,-1.6054196,0.06296599,-0.19951802,1.2031914,2.0629022,-0.5704426,-1.773515,3.066293,-1.3822023,-0.7145858,-0.592351,0.6382753,3.414959,-4.5566397,1.6591045,-0.0452386,0.7117046,0.4431832,0.42039385,1.0110993,0.09484054,1.9294336,1.6667858,-1.8783027,1.335405,-0.6846174,0.041733317
